State,Year,Column1,Metric,Data,Datum,Raw Data,Adjusted Data,Bookmark,Mountain States,Metric Name
Georgia,2017,4.7,fh-time,0.702012797,172.1889123,-0.31,0.702012797,,,"Time spent with family while eating, exercising, or socializing"
Georgia,2021,4.7,fh-time,0.258283797,164.2312068,-0.78,0.258283797,,,"Time spent with family while eating, exercising, or socializing"
Georgia,2025,4.7,fh-time,-0.504760977,153.402335,-1.42,-0.504760977,,,"Time spent with family while eating, exercising, or socializing"
Hawaii,2013,4.7,fh-time,0.224038203,164.2751173,-0.78,0.224038203,,,"Time spent with family while eating, exercising, or socializing"
Hawaii,2017,4.7,fh-time,2.633797388,204.1733471,1.58,2.633797388,,,"Time spent with family while eating, exercising, or socializing"
Hawaii,2021,4.7,fh-time,1.854176833,186.879578,0.56,1.854176833,,,"Time spent with family while eating, exercising, or socializing"
Hawaii,2025,4.7,fh-time,2.995965554,203.0834551,1.52,2.995965554,,,"Time spent with family while eating, exercising, or socializing"
Idaho,2013,4.7,fh-time,1.043583026,177.8442689,0.02,1.043583026,,1,"Time spent with family while eating, exercising, or socializing"
Idaho,2017,4.7,fh-time,1.310496982,182.2635464,0.28,1.310496982,,1,"Time spent with family while eating, exercising, or socializing"
Idaho,2021,4.7,fh-time,2.320442138,198.9851442,1.27,2.320442138,,1,"Time spent with family while eating, exercising, or socializing"
Idaho,2025,4.7,fh-time,2.451242745,201.1508015,1.4,2.451242745,,1,"Time spent with family while eating, exercising, or socializing"
Illinois,2013,4.7,fh-time,1.133488055,179.3328208,0.11,1.133488055,,,"Time spent with family while eating, exercising, or socializing"
Illinois,2017,4.7,fh-time,0.531270605,169.3619447,-0.48,0.531270605,,,"Time spent with family while eating, exercising, or socializing"
Illinois,2021,4.7,fh-time,-0.240250821,157.1561731,-1.2,-0.240250821,,,"Time spent with family while eating, exercising, or socializing"
Illinois,2025,4.7,fh-time,0.35079178,165.5440487,-0.71,0.35079178,,,"Time spent with family while eating, exercising, or socializing"
Indiana,2013,4.7,fh-time,0.804176389,173.8804284,-0.21,0.804176389,,,"Time spent with family while eating, exercising, or socializing"
Indiana,2017,4.7,fh-time,1.301282395,182.110981,0.28,1.301282395,,,"Time spent with family while eating, exercising, or socializing"
Indiana,2021,4.7,fh-time,1.630104733,183.6996229,0.37,1.630104733,,,"Time spent with family while eating, exercising, or socializing"
Indiana,2025,4.7,fh-time,1.999772414,188.9458209,0.68,1.999772414,,,"Time spent with family while eating, exercising, or socializing"
Iowa,2013,4.7,fh-time,0.579487594,170.1602703,-0.43,0.579487594,,,"Time spent with family while eating, exercising, or socializing"
Iowa,2017,4.7,fh-time,0.904592163,175.543006,-0.11,0.904592163,,,"Time spent with family while eating, exercising, or socializing"
Iowa,2021,4.7,fh-time,1.834520689,186.6006247,0.54,1.834520689,,,"Time spent with family while eating, exercising, or socializing"
Iowa,2025,4.7,fh-time,0.040764563,161.1442479,-0.97,0.040764563,,,"Time spent with family while eating, exercising, or socializing"
Kansas,2013,4.7,fh-time,0.708192227,172.2912248,-0.31,0.708192227,,,"Time spent with family while eating, exercising, or socializing"
Kansas,2017,4.7,fh-time,1.810299471,190.5387444,0.77,1.810299471,,,"Time spent with family while eating, exercising, or socializing"
Kansas,2021,4.7,fh-time,0.881591715,173.0769808,-0.26,0.881591715,,,"Time spent with family while eating, exercising, or socializing"
Kansas,2025,4.7,fh-time,0.706327794,170.5896948,-0.41,0.706327794,,,"Time spent with family while eating, exercising, or socializing"
Kentucky,2013,4.7,fh-time,1.062563604,178.1585292,0.04,1.062563604,,,"Time spent with family while eating, exercising, or socializing"
Kentucky,2017,4.7,fh-time,2.150932203,196.1785789,1.11,2.150932203,,,"Time spent with family while eating, exercising, or socializing"
Kentucky,2021,4.7,fh-time,1.997082752,188.9076502,0.68,1.997082752,,,"Time spent with family while eating, exercising, or socializing"
Kentucky,2025,4.7,fh-time,1.776386157,185.7755991,0.49,1.776386157,,,"Time spent with family while eating, exercising, or socializing"
Louisiana,2013,4.7,fh-time,1.872934019,191.5757806,0.84,1.872934019,,,"Time spent with family while eating, exercising, or socializing"
Louisiana,2017,4.7,fh-time,1.400958892,183.7613184,0.37,1.400958892,,,"Time spent with family while eating, exercising, or socializing"
Louisiana,2021,4.7,fh-time,1.407370457,180.5386539,0.18,1.407370457,,,"Time spent with family while eating, exercising, or socializing"
Louisiana,2025,4.7,fh-time,-1.40239337,140.6634414,-2.18,-1.40239337,,,"Time spent with family while eating, exercising, or socializing"
Maine,2013,4.7,fh-time,2.044667754,194.4191652,1,2.044667754,,,"Time spent with family while eating, exercising, or socializing"
Maine,2017,4.7,fh-time,1.181871602,180.1339041,0.16,1.181871602,,,"Time spent with family while eating, exercising, or socializing"
Maine,2021,4.7,fh-time,2.003158733,188.9938784,0.68,2.003158733,,,"Time spent with family while eating, exercising, or socializing"
Maine,2025,4.7,fh-time,1.74657318,185.3525035,0.47,1.74657318,,,"Time spent with family while eating, exercising, or socializing"
Maryland,2013,4.7,fh-time,-0.87356384,146.10219,-1.86,-0.87356384,,,"Time spent with family while eating, exercising, or socializing"
Maryland,2017,4.7,fh-time,0.388936681,167.005331,-0.62,0.388936681,,,"Time spent with family while eating, exercising, or socializing"
Maryland,2021,4.7,fh-time,-1.10745791,144.8490651,-1.93,-1.10745791,,,"Time spent with family while eating, exercising, or socializing"
Maryland,2025,4.7,fh-time,-0.294722889,156.3831241,-1.25,-0.294722889,,,"Time spent with family while eating, exercising, or socializing"
Massachusetts,2013,4.7,fh-time,0.838778347,174.4533309,-0.18,0.838778347,,,"Time spent with family while eating, exercising, or socializing"
Massachusetts,2017,4.7,fh-time,0.996310223,177.0615761,-0.02,0.996310223,,,"Time spent with family while eating, exercising, or socializing"
Massachusetts,2021,4.7,fh-time,-0.310893115,156.1536417,-1.26,-0.310893115,,,"Time spent with family while eating, exercising, or socializing"
Massachusetts,2025,4.7,fh-time,-0.525254166,153.1115026,-1.44,-0.525254166,,,"Time spent with family while eating, exercising, or socializing"
Michigan,2013,4.7,fh-time,1.184400334,180.1757722,0.16,1.184400334,,,"Time spent with family while eating, exercising, or socializing"
Michigan,2017,4.7,fh-time,0.844730276,174.5518766,-0.17,0.844730276,,,"Time spent with family while eating, exercising, or socializing"
Michigan,2021,4.7,fh-time,1.1564236,176.9773014,-0.03,1.1564236,,,"Time spent with family while eating, exercising, or socializing"
Michigan,2025,4.7,fh-time,0.516287021,167.8927008,-0.57,0.516287021,,,"Time spent with family while eating, exercising, or socializing"
Minnesota,2013,4.7,fh-time,0.448369959,167.989364,-0.56,0.448369959,,,"Time spent with family while eating, exercising, or socializing"
Minnesota,2017,4.7,fh-time,1.099863899,178.7761078,0.08,1.099863899,,,"Time spent with family while eating, exercising, or socializing"
Minnesota,2021,4.7,fh-time,1.423655976,180.7697724,0.2,1.423655976,,,"Time spent with family while eating, exercising, or socializing"
Minnesota,2025,4.7,fh-time,1.458042573,181.2577753,0.22,1.458042573,,,"Time spent with family while eating, exercising, or socializing"
Mississippi,2013,4.7,fh-time,1.327750647,182.5492142,0.3,1.327750647,,,"Time spent with family while eating, exercising, or socializing"
Mississippi,2017,4.7,fh-time,1.512778585,185.61271,0.48,1.512778585,,,"Time spent with family while eating, exercising, or socializing"
Mississippi,2021,4.7,fh-time,1.111837098,176.3445449,-0.07,1.111837098,,,"Time spent with family while eating, exercising, or socializing"
Mississippi,2025,4.7,fh-time,-0.820516608,148.9212385,-1.69,-0.820516608,,,"Time spent with family while eating, exercising, or socializing"
Missouri,2013,4.7,fh-time,1.867620741,191.487809,0.83,1.867620741,,,"Time spent with family while eating, exercising, or socializing"
Missouri,2017,4.7,fh-time,2.393890501,200.201224,1.35,2.393890501,,,"Time spent with family while eating, exercising, or socializing"
Missouri,2021,4.7,fh-time,0.858574159,172.7503235,-0.28,0.858574159,,,"Time spent with family while eating, exercising, or socializing"
Missouri,2025,4.7,fh-time,0.395192245,166.174165,-0.67,0.395192245,,,"Time spent with family while eating, exercising, or socializing"
Montana,2013,4.7,fh-time,1.232862952,180.9781647,0.21,1.232862952,,1,"Time spent with family while eating, exercising, or socializing"
Montana,2017,4.7,fh-time,2.105697979,195.4296387,1.06,2.105697979,,1,"Time spent with family while eating, exercising, or socializing"
Montana,2021,4.7,fh-time,1.098734175,178.757403,0.08,1.098734175,,1,"Time spent with family while eating, exercising, or socializing"
Montana,2025,4.7,fh-time,2.289617003,198.4747744,1.24,2.289617003,,1,"Time spent with family while eating, exercising, or socializing"
Nebraska,2013,4.7,fh-time,0.553386137,169.7281102,-0.46,0.553386137,,,"Time spent with family while eating, exercising, or socializing"
Nebraska,2017,4.7,fh-time,1.410947711,183.9267027,0.38,1.410947711,,,"Time spent with family while eating, exercising, or socializing"
Nebraska,2021,4.7,fh-time,1.14036592,176.7494163,-0.04,1.14036592,,,"Time spent with family while eating, exercising, or socializing"
Nebraska,2025,4.7,fh-time,2.987481615,202.9630539,1.51,2.987481615,,,"Time spent with family while eating, exercising, or socializing"
Nevada,2013,4.7,fh-time,0.09765917,162.1826677,-0.9,0.09765917,,1,"Time spent with family while eating, exercising, or socializing"
Nevada,2017,4.7,fh-time,0.611637163,170.6925687,-0.4,0.611637163,,1,"Time spent with family while eating, exercising, or socializing"
Nevada,2021,4.7,fh-time,2.617945408,203.9108869,1.57,2.617945408,,1,"Time spent with family while eating, exercising, or socializing"
Nevada,2025,4.7,fh-time,1.6227158,187.4329335,0.59,1.6227158,,1,"Time spent with family while eating, exercising, or socializing"
New Hampshire,2013,4.7,fh-time,1.228429381,180.9047583,0.2,1.228429381,,,"Time spent with family while eating, exercising, or socializing"
New Hampshire,2017,4.7,fh-time,1.527299935,185.8531391,0.5,1.527299935,,,"Time spent with family while eating, exercising, or socializing"
New Hampshire,2021,4.7,fh-time,1.871833988,187.1301623,0.57,1.871833988,,,"Time spent with family while eating, exercising, or socializing"
New Hampshire,2025,4.7,fh-time,4.496941304,224.3847924,2.78,4.496941304,,,"Time spent with family while eating, exercising, or socializing"
New Jersey,2013,4.7,fh-time,0.814217431,174.0466773,-0.2,0.814217431,,,"Time spent with family while eating, exercising, or socializing"
New Jersey,2017,4.7,fh-time,0.56369991,169.8988747,-0.45,0.56369991,,,"Time spent with family while eating, exercising, or socializing"
New Jersey,2021,4.7,fh-time,-0.063762209,159.6608395,-1.05,-0.063762209,,,"Time spent with family while eating, exercising, or socializing"
New Jersey,2025,4.7,fh-time,0.265671464,164.3360501,-0.78,0.265671464,,,"Time spent with family while eating, exercising, or socializing"
New Mexico,2013,4.7,fh-time,0.846983403,174.5891815,-0.17,0.846983403,,1,"Time spent with family while eating, exercising, or socializing"
New Mexico,2017,4.7,fh-time,0.713239662,172.3747948,-0.3,0.713239662,,1,"Time spent with family while eating, exercising, or socializing"
New Mexico,2021,4.7,fh-time,-0.120761793,158.5662857,-1.12,-0.120761793,,1,"Time spent with family while eating, exercising, or socializing"
New Mexico,2025,4.7,fh-time,-0.674657346,149.3954722,-1.66,-0.674657346,,1,"Time spent with family while eating, exercising, or socializing"
New York,2013,4.7,fh-time,0.769774704,173.3108419,-0.25,0.769774704,,,"Time spent with family while eating, exercising, or socializing"
New York,2017,4.7,fh-time,0.156264698,163.1529957,-0.85,0.156264698,,,"Time spent with family while eating, exercising, or socializing"
New York,2021,4.7,fh-time,0.454261424,167.0124547,-0.62,0.454261424,,,"Time spent with family while eating, exercising, or socializing"
New York,2025,4.7,fh-time,0.466439143,167.1852767,-0.61,0.466439143,,,"Time spent with family while eating, exercising, or socializing"
North Carolina,2013,4.7,fh-time,1.316334626,182.3601999,0.29,1.316334626,,,"Time spent with family while eating, exercising, or socializing"
North Carolina,2017,4.7,fh-time,0.808877366,173.9582622,-0.21,0.808877366,,,"Time spent with family while eating, exercising, or socializing"
North Carolina,2021,4.7,fh-time,0.4582632,167.0692465,-0.62,0.4582632,,,"Time spent with family while eating, exercising, or socializing"
North Carolina,2025,4.7,fh-time,0.809448732,172.0531521,-0.32,0.809448732,,,"Time spent with family while eating, exercising, or socializing"
North Dakota,2013,4.7,fh-time,1.705971892,188.8113993,0.67,1.705971892,,,"Time spent with family while eating, exercising, or socializing"
North Dakota,2017,4.7,fh-time,0.204943278,163.9589639,-0.8,0.204943278,,,"Time spent with family while eating, exercising, or socializing"
North Dakota,2021,4.7,fh-time,0.615600933,169.3021301,-0.48,0.615600933,,,"Time spent with family while eating, exercising, or socializing"
North Dakota,2025,4.7,fh-time,0.910807775,173.4916052,-0.23,0.910807775,,,"Time spent with family while eating, exercising, or socializing"
Ohio,2013,4.7,fh-time,1.486593284,185.1791616,0.46,1.486593284,,,"Time spent with family while eating, exercising, or socializing"
Ohio,2017,4.7,fh-time,1.159872321,179.7696634,0.14,1.159872321,,,"Time spent with family while eating, exercising, or socializing"
Ohio,2021,4.7,fh-time,0.960298207,174.1939566,-0.19,0.960298207,,,"Time spent with family while eating, exercising, or socializing"
Ohio,2025,4.7,fh-time,0.722188589,170.8147859,-0.39,0.722188589,,,"Time spent with family while eating, exercising, or socializing"
Oklahoma,2013,4.7,fh-time,1.154626899,179.6828153,0.13,1.154626899,,,"Time spent with family while eating, exercising, or socializing"
Oklahoma,2017,4.7,fh-time,1.233082162,180.9817941,0.21,1.233082162,,,"Time spent with family while eating, exercising, or socializing"
Oklahoma,2021,4.7,fh-time,0.476859444,167.3331581,-0.6,0.476859444,,,"Time spent with family while eating, exercising, or socializing"
Oklahoma,2025,4.7,fh-time,1.447733718,181.1114755,0.22,1.447733718,,,"Time spent with family while eating, exercising, or socializing"
Oregon,2013,4.7,fh-time,1.345241262,182.8388052,0.32,1.345241262,,,"Time spent with family while eating, exercising, or socializing"
Oregon,2017,4.7,fh-time,1.267793634,181.5565097,0.24,1.267793634,,,"Time spent with family while eating, exercising, or socializing"
Oregon,2021,4.7,fh-time,0.820115443,172.2045305,-0.31,0.820115443,,,"Time spent with family while eating, exercising, or socializing"
